50	6
53	6
16	7
30	7
42	7
53	7
16	8
32	8
39	8
53	8
59	8
60	8
16	9
32	9
38	9
53	9
16	10
32	10
38	10
53	10
16	11
31	11
39	11
53	11
16	12
30	12
39	12
53	12
16	13
29	13
40	13
53	13
16	14
29	14
41	14
53	14
16	15
28	15
41	15
53	15
16	16
28	16
41	16
53	16
16	17
28	17
42	17
53	17
15	18
28	18
41	18
53	18
58	18
63	18
8	19
9	19
15	19
29	19
40	19
53	19
56	19
64	19
5	20
10	20
15	20
31	20
39	20
64	20
4	21
11	21
14	21
64	21
3	22
64	22
3	23
64	23
3	24
64	24
3	25
64	25
3	26
64	26
3	27
54	27
55	27
64	27
3	28
51	28
54	28
63	28
4	29
12	29
14	29
25	29
35	29
50	29
55	29
62	29
4	30
11	30
15	30
23	30
36	30
50	30
56	30
61	30
63	30
64	30
5	31
10	31
15	31
23	31
36	31
49	31
57	31
58	31
15	32
22	32
37	32
49	32
15	33
22	33
37	33
48	33
15	34
22	34
31	34
32	34
36	34
48	34
15	35
22	35
36	35
48	35
15	36
23	36
35	36
48	36
15	37
24	37
31	37
32	37
34	37
47	37
15	38
25	38
34	38
47	38
15	39
26	39
33	39
46	39
16	40
26	40
34	40
46	40
16	41
25	41
40	41
42	41
43	41
46	41
20	42
22	42
58	42
59	42
64	44
65	44
33	46
34	46
53	47
54	47
4	21
4	28
5	20
5	30
6	19
6	31
7	19
7	31
8	19
8	31
9	18
9	31
10	19
10	31
11	20
11	30
12	21
12	29
13	21
13	28
14	21
14	28
15	20
15	29
16	17
16	39
17	6
17	41
18	6
18	41
19	6
19	41
20	6
20	41
21	6
21	42
22	6
22	42
23	6
23	31
23	35
23	41
24	6
24	29
24	36
24	41
25	6
25	29
25	37
25	41
26	6
26	28
26	38
26	40
27	6
27	28
28	6
28	28
29	6
29	14
29	18
29	28
30	6
30	12
30	19
30	28
31	7
31	11
31	19
31	28
32	7
32	10
32	20
32	28
32	33
32	34
32	36
32	37
33	20
33	28
34	20
34	28
34	38
34	39
34	45
34	46
35	20
35	28
35	36
35	40
36	20
36	29
36	35
36	40
37	20
37	31
37	33
37	40
38	20
38	40
39	8
39	10
39	20
39	40
40	7
40	12
40	19
40	40
41	7
41	13
41	18
41	41
42	7
42	16
42	17
42	41
43	6
43	40
44	6
44	41
45	6
45	41
46	6
46	41
47	6
47	38
48	6
48	36
49	6
49	32
50	6
50	30
51	5
51	28
52	5
52	27
53	5
53	27
54	19
54	27
54	46
54	47
55	19
55	26
55	27
55	28
56	19
56	29
57	18
57	30
58	18
58	31
59	17
59	30
59	41
59	42
60	7
60	8
60	17
60	30
61	17
61	30
62	17
62	29
63	17
63	28
64	18
64	27
64	29
64	30
65	43
65	44
