38	5
44	5
36	6
46	6
35	7
47	7
34	8
47	8
34	9
47	9
61	9
62	9
34	10
47	10
35	11
46	11
35	12
46	12
36	13
46	13
36	14
46	14
37	15
46	15
37	16
46	16
36	17
47	17
19	18
28	18
32	18
56	18
18	19
56	19
18	20
56	20
18	21
56	21
18	22
56	22
18	23
56	23
18	24
56	24
18	25
56	25
18	26
56	26
18	27
56	27
18	28
56	28
18	29
56	29
17	30
56	30
8	31
12	31
17	31
56	31
7	32
14	32
17	32
56	32
7	33
56	33
63	33
65	33
6	34
56	34
61	34
66	34
6	35
57	35
59	35
67	35
6	36
67	36
6	37
68	37
6	38
68	38
6	39
68	39
7	40
68	40
7	41
15	41
16	41
17	41
18	41
68	41
8	42
14	42
19	42
67	42
9	43
13	43
19	43
58	43
60	43
67	43
19	44
57	44
62	44
66	44
19	45
57	45
19	46
57	46
19	47
57	47
20	48
57	48
20	49
57	49
20	50
57	50
20	51
57	51
20	52
57	52
20	53
52	53
39	54
49	54
40	55
49	55
40	56
49	56
40	57
49	57
39	58
50	58
38	59
51	59
38	60
51	60
38	61
51	61
38	62
50	62
39	63
50	63
41	64
48	64
7	33
7	39
8	31
8	41
9	30
9	42
10	30
10	43
11	30
11	43
12	30
12	43
13	31
13	43
14	31
14	42
15	32
15	41
16	32
16	40
17	32
17	41
18	29
18	40
19	18
19	41
20	17
20	47
21	17
21	53
22	17
22	53
23	17
23	53
24	17
24	53
25	17
25	53
26	17
26	53
27	17
27	53
28	17
28	53
29	18
29	53
30	18
30	53
31	18
31	53
32	18
32	53
33	17
33	53
34	17
34	53
35	7
35	10
35	17
35	53
36	6
36	12
36	17
36	53
37	5
37	14
37	16
37	53
38	5
38	53
39	4
39	53
39	58
39	62
40	4
40	54
40	57
40	63
41	4
41	63
42	4
42	64
43	4
43	64
44	4
44	64
45	5
45	64
46	5
46	64
47	6
47	10
47	16
47	64
48	17
48	64
49	17
49	63
50	17
50	53
50	57
50	63
51	17
51	53
51	58
51	61
52	17
52	53
53	17
53	52
54	17
54	52
55	17
55	52
56	17
56	52
57	34
57	52
58	35
58	43
59	35
59	42
60	34
60	42
61	34
61	43
62	8
62	9
62	33
62	43
63	33
63	44
64	32
64	44
65	32
65	44
66	33
66	44
67	34
67	43
68	36
68	41
