361	350
425	350
348	360
435	360
341	370
439	370
336	380
442	380
336	390
442	390
336	400
441	400
338	410
439	410
343	420
438	420
349	430
441	430
352	440
449	440
342	450
517	450
375	450
354	450
239	460
518	460
237	470
519	470
237	480
520	480
236	490
520	490
236	500
520	500
237	510
518	510
239	520
513	520
241	530
508	530
338	530
307	530
245	540
501	540
243	540
292	540
352	550
492	550
354	560
487	560
354	570
483	570
351	570
359	570
352	580
487	580
349	590
495	590
345	600
508	600
410	600
367	600
340	610
518	610
257	620
527	620
256	620
283	620
253	630
531	630
252	640
534	640
251	650
536	650
253	660
537	660
255	670
537	670
255	680
538	680
257	690
538	690
258	700
536	700
259	710
536	710
361	720
531	720
368	730
444	730
368	740
442	740
366	750
444	750
363	760
446	760
361	770
446	770
361	780
446	780
361	790
442	790
364	800
435	800
370	810
423	810
